Code Domaine;Domaine;Code zone (FAO);Zone;Code Élément;Élément;Code Produit;Produit;Code année;Année;Unité;Valeur;Symbole;Description du Symbole
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2807;Riz et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2513;Orge et produits;2017;2017;Milliers de tonnes;14;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2514;Maïs et produits;2017;2017;Milliers de tonnes;773;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2515;Seigle et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2516;Avoine;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2517;Millet et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2518;Sorgho et produits;2017;2017;Milliers de tonnes;7;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2520;Céréales, Autres;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2531;Pommes de Terre et produits;2017;2017;Milliers de tonnes;185;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2533;Patates douces;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2536;Sucre, canne;2017;2017;Milliers de tonnes;935;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2745;Miel;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2546;Haricots;2017;2017;Milliers de tonnes;3;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2547;Pois;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2549;Légumineuses Autres et produits;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2551;Noix et produits;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2555;Soja;2017;2017;Milliers de tonnes;42;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2552;Arachides;2017;2017;Milliers de tonnes;7;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2557;Graines de tournesol;2017;2017;Milliers de tonnes;66;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2558;Graines Colza/Moutarde;2017;2017;Milliers de tonnes;7;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2559;Graines de coton;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2601;Tomates et produits;2017;2017;Milliers de tonnes;56;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2602;Oignons;2017;2017;Milliers de tonnes;60;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2605;Légumes, Autres;2017;2017;Milliers de tonnes;114;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2611;Oranges, Mandarines;2017;2017;Milliers de tonnes;45;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2612;Citrons & Limes et produits;2017;2017;Milliers de tonnes;23;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2613;Pamplemousse et produits;2017;2017;Milliers de tonnes;27;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2614;Agrumes, Autres;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2615;Bananes;2017;2017;Milliers de tonnes;28;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2617;Pommes et produits;2017;2017;Milliers de tonnes;78;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2618;Ananas et produits;2017;2017;Milliers de tonnes;9;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2620;Raisin;2017;2017;Milliers de tonnes;170;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2625;Fruits, Autres;2017;2017;Milliers de tonnes;80;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2635;Thé;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2641;Piments;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2736;Abats Comestible;2017;2017;Milliers de tonnes;28;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2737;Graisses Animales Crue;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5123;Pertes;2744;Oeufs;2017;2017;Milliers de tonnes;40;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2511;Blé et produits;2017;2017;Milliers de tonnes;31;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2807;Riz et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2513;Orge et produits;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2514;Maïs et produits;2017;2017;Milliers de tonnes;42;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2515;Seigle et produits;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2516;Avoine;2017;2017;Milliers de tonnes;2;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2518;Sorgho et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2531;Pommes de Terre et produits;2017;2017;Milliers de tonnes;19;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2537;Sucre, betterave;2017;2017;Milliers de tonnes;2;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2745;Miel;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2546;Haricots;2017;2017;Milliers de tonnes;7;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2549;Légumineuses Autres et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2551;Noix et produits;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2555;Soja;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2557;Graines de tournesol;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2559;Graines de coton;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2563;Olives;2017;2017;Milliers de tonnes;2;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2601;Tomates et produits;2017;2017;Milliers de tonnes;28;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2602;Oignons;2017;2017;Milliers de tonnes;11;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2605;Légumes, Autres;2017;2017;Milliers de tonnes;73;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2611;Oranges, Mandarines;2017;2017;Milliers de tonnes;4;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2612;Citrons & Limes et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2614;Agrumes, Autres;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2617;Pommes et produits;2017;2017;Milliers de tonnes;9;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2619;Dattes;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2620;Raisin;2017;2017;Milliers de tonnes;2;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2625;Fruits, Autres;2017;2017;Milliers de tonnes;15;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2736;Abats Comestible;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2737;Graisses Animales Crue;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2744;Oeufs;2017;2017;Milliers de tonnes;8;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5123;Pertes;2848;Lait - Excl Beurre;2017;2017;Milliers de tonnes;86;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2511;Blé et produits;2017;2017;Milliers de tonnes;736;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2807;Riz et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2513;Orge et produits;2017;2017;Milliers de tonnes;91;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2514;Maïs et produits;2017;2017;Milliers de tonnes;290;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2516;Avoine;2017;2017;Milliers de tonnes;4;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2518;Sorgho et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2520;Céréales, Autres;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2531;Pommes de Terre et produits;2017;2017;Milliers de tonnes;1345;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2537;Sucre, betterave;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2745;Miel;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2546;Haricots;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2547;Pois;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2549;Légumineuses Autres et produits;2017;2017;Milliers de tonnes;5;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2551;Noix et produits;2017;2017;Milliers de tonnes;3;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2552;Arachides;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2557;Graines de tournesol;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2558;Graines Colza/Moutarde;2017;2017;Milliers de tonnes;2;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2559;Graines de coton;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2563;Olives;2017;2017;Milliers de tonnes;52;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2570;Plantes Oleiferes, Autre;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2601;Tomates et produits;2017;2017;Milliers de tonnes;108;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2602;Oignons;2017;2017;Milliers de tonnes;119;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2605;Légumes, Autres;2017;2017;Milliers de tonnes;454;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2611;Oranges, Mandarines;2017;2017;Milliers de tonnes;106;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2612;Citrons & Limes et produits;2017;2017;Milliers de tonnes;7;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2613;Pamplemousse et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2614;Agrumes, Autres;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2615;Bananes;2017;2017;Milliers de tonnes;10;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2617;Pommes et produits;2017;2017;Milliers de tonnes;41;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2618;Ananas et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2619;Dattes;2017;2017;Milliers de tonnes;42;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2620;Raisin;2017;2017;Milliers de tonnes;13;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2625;Fruits, Autres;2017;2017;Milliers de tonnes;90;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2641;Piments;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2736;Abats Comestible;2017;2017;Milliers de tonnes;3;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2737;Graisses Animales Crue;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2744;Oeufs;2017;2017;Milliers de tonnes;12;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5123;Pertes;2848;Lait - Excl Beurre;2017;2017;Milliers de tonnes;180;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5123;Pertes;2511;Blé et produits;2017;2017;Milliers de tonnes;797;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5123;Pertes;2513;Orge et produits;2017;2017;Milliers de tonnes;310;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5123;Pertes;2514;Maïs et produits;2017;2017;Milliers de tonnes;152;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5123;Pertes;2515;Seigle et produits;2017;2017;Milliers de tonnes;104;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5123;Pertes;2516;Avoine;2017;2017;Milliers de tonnes;20;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5123;Pertes;2520;Céréales, Autres;2017;2017;Milliers de tonnes;71;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5123;Pertes;2531;Pommes de Terre et produits;2017;2017;Milliers de tonnes;1363;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5123;Pertes;2535;Ignames;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5123;Pertes;2537;Sucre, betterave;2017;2017;Milliers de tonnes;1832;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5123;Pertes;2745;Miel;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5123;Pertes;2546;Haricots;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5123;Pertes;2547;Pois;2017;2017;Milliers de tonnes;6;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5123;Pertes;2549;Légumineuses Autres et produits;2017;2017;Milliers de tonnes;11;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5123;Pertes;2551;Noix et produits;2017;2017;Milliers de tonnes;2;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5123;Pertes;2555;Soja;2017;2017;Milliers de tonnes;11;Im;Données de la FAO basées sur une méthodologie d'imputation
