Code Domaine;Domaine;Code zone (FAO);Zone;Code Élément;Élément;Code Produit;Produit;Code année;Année;Unité;Valeur;Symbole;Description du Symbole
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5521;Aliments pour animaux;2807;Riz et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5142;Nourriture;2807;Riz et produits;2017;2017;Milliers de tonnes;1307;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5521;Aliments pour animaux;2513;Orge et produits;2017;2017;Milliers de tonnes;6;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5142;Nourriture;2513;Orge et produits;2017;2017;Milliers de tonnes;5;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5521;Aliments pour animaux;2514;Maïs et produits;2017;2017;Milliers de tonnes;5300;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5142;Nourriture;2514;Maïs et produits;2017;2017;Milliers de tonnes;6092;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5521;Aliments pour animaux;2515;Seigle et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5142;Nourriture;2515;Seigle et produits;2017;2017;Milliers de tonnes;2;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5521;Aliments pour animaux;2516;Avoine;2017;2017;Milliers de tonnes;9;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5142;Nourriture;2516;Avoine;2017;2017;Milliers de tonnes;92;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5521;Aliments pour animaux;2517;Millet et produits;2017;2017;Milliers de tonnes;8;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5142;Nourriture;2517;Millet et produits;2017;2017;Milliers de tonnes;5;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5521;Aliments pour animaux;2518;Sorgho et produits;2017;2017;Milliers de tonnes;9;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5142;Nourriture;2518;Sorgho et produits;2017;2017;Milliers de tonnes;14;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5521;Aliments pour animaux;2520;Céréales, Autres;2017;2017;Milliers de tonnes;11;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;202;Afrique du Sud;5142;Nourriture;2520;Céréales, Autres;2017;2017;Milliers de tonnes;42;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5521;Aliments pour animaux;2511;Blé et produits;2017;2017;Milliers de tonnes;20;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5142;Nourriture;2511;Blé et produits;2017;2017;Milliers de tonnes;390;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5142;Nourriture;2807;Riz et produits;2017;2017;Milliers de tonnes;36;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5521;Aliments pour animaux;2513;Orge et produits;2017;2017;Milliers de tonnes;8;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5142;Nourriture;2513;Orge et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5521;Aliments pour animaux;2514;Maïs et produits;2017;2017;Milliers de tonnes;381;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5142;Nourriture;2514;Maïs et produits;2017;2017;Milliers de tonnes;8;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5521;Aliments pour animaux;2515;Seigle et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5142;Nourriture;2515;Seigle et produits;2017;2017;Milliers de tonnes;2;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5521;Aliments pour animaux;2516;Avoine;2017;2017;Milliers de tonnes;30;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5142;Nourriture;2516;Avoine;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5521;Aliments pour animaux;2517;Millet et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5521;Aliments pour animaux;2518;Sorgho et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5521;Aliments pour animaux;2520;Céréales, Autres;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;3;Albanie;5142;Nourriture;2520;Céréales, Autres;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5521;Aliments pour animaux;2511;Blé et produits;2017;2017;Milliers de tonnes;587;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5142;Nourriture;2511;Blé et produits;2017;2017;Milliers de tonnes;7701;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5521;Aliments pour animaux;2807;Riz et produits;2017;2017;Milliers de tonnes;2;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5142;Nourriture;2807;Riz et produits;2017;2017;Milliers de tonnes;171;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5521;Aliments pour animaux;2513;Orge et produits;2017;2017;Milliers de tonnes;909;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5142;Nourriture;2513;Orge et produits;2017;2017;Milliers de tonnes;416;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5521;Aliments pour animaux;2514;Maïs et produits;2017;2017;Milliers de tonnes;3102;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5142;Nourriture;2514;Maïs et produits;2017;2017;Milliers de tonnes;644;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5142;Nourriture;2515;Seigle et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5521;Aliments pour animaux;2516;Avoine;2017;2017;Milliers de tonnes;62;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5142;Nourriture;2516;Avoine;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5521;Aliments pour animaux;2517;Millet et produits;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5521;Aliments pour animaux;2518;Sorgho et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5142;Nourriture;2518;Sorgho et produits;2017;2017;Milliers de tonnes;5;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5521;Aliments pour animaux;2520;Céréales, Autres;2017;2017;Milliers de tonnes;4;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;4;Algérie;5142;Nourriture;2520;Céréales, Autres;2017;2017;Milliers de tonnes;2;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5521;Aliments pour animaux;2511;Blé et produits;2017;2017;Milliers de tonnes;8987;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5142;Nourriture;2511;Blé et produits;2017;2017;Milliers de tonnes;7251;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5521;Aliments pour animaux;2807;Riz et produits;2017;2017;Milliers de tonnes;14;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5142;Nourriture;2807;Riz et produits;2017;2017;Milliers de tonnes;389;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5521;Aliments pour animaux;2513;Orge et produits;2017;2017;Milliers de tonnes;6560;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5142;Nourriture;2513;Orge et produits;2017;2017;Milliers de tonnes;20;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5521;Aliments pour animaux;2514;Maïs et produits;2017;2017;Milliers de tonnes;4855;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5142;Nourriture;2514;Maïs et produits;2017;2017;Milliers de tonnes;901;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5521;Aliments pour animaux;2515;Seigle et produits;2017;2017;Milliers de tonnes;2092;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5142;Nourriture;2515;Seigle et produits;2017;2017;Milliers de tonnes;769;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5521;Aliments pour animaux;2516;Avoine;2017;2017;Milliers de tonnes;482;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5142;Nourriture;2516;Avoine;2017;2017;Milliers de tonnes;101;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5521;Aliments pour animaux;2517;Millet et produits;2017;2017;Milliers de tonnes;8;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5142;Nourriture;2517;Millet et produits;2017;2017;Milliers de tonnes;10;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5521;Aliments pour animaux;2518;Sorgho et produits;2017;2017;Milliers de tonnes;6;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5521;Aliments pour animaux;2520;Céréales, Autres;2017;2017;Milliers de tonnes;2304;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;79;Allemagne;5142;Nourriture;2520;Céréales, Autres;2017;2017;Milliers de tonnes;10;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;7;Angola;5521;Aliments pour animaux;2511;Blé et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;7;Angola;5142;Nourriture;2511;Blé et produits;2017;2017;Milliers de tonnes;1099;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;7;Angola;5521;Aliments pour animaux;2807;Riz et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;7;Angola;5142;Nourriture;2807;Riz et produits;2017;2017;Milliers de tonnes;360;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;7;Angola;5142;Nourriture;2513;Orge et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;7;Angola;5521;Aliments pour animaux;2514;Maïs et produits;2017;2017;Milliers de tonnes;436;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;7;Angola;5142;Nourriture;2514;Maïs et produits;2017;2017;Milliers de tonnes;1228;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;7;Angola;5521;Aliments pour animaux;2515;Seigle et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;7;Angola;5142;Nourriture;2515;Seigle et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;7;Angola;5521;Aliments pour animaux;2516;Avoine;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;7;Angola;5142;Nourriture;2516;Avoine;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;7;Angola;5521;Aliments pour animaux;2517;Millet et produits;2017;2017;Milliers de tonnes;4;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;7;Angola;5142;Nourriture;2517;Millet et produits;2017;2017;Milliers de tonnes;53;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;7;Angola;5521;Aliments pour animaux;2518;Sorgho et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;7;Angola;5142;Nourriture;2518;Sorgho et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;7;Angola;5521;Aliments pour animaux;2520;Céréales, Autres;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;7;Angola;5142;Nourriture;2520;Céréales, Autres;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;8;Antigua-et-Barbuda;5521;Aliments pour animaux;2511;Blé et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;8;Antigua-et-Barbuda;5142;Nourriture;2511;Blé et produits;2017;2017;Milliers de tonnes;6;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;8;Antigua-et-Barbuda;5142;Nourriture;2807;Riz et produits;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;8;Antigua-et-Barbuda;5142;Nourriture;2513;Orge et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;8;Antigua-et-Barbuda;5521;Aliments pour animaux;2514;Maïs et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;8;Antigua-et-Barbuda;5142;Nourriture;2514;Maïs et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;8;Antigua-et-Barbuda;5142;Nourriture;2515;Seigle et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;8;Antigua-et-Barbuda;5521;Aliments pour animaux;2516;Avoine;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;8;Antigua-et-Barbuda;5142;Nourriture;2516;Avoine;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;8;Antigua-et-Barbuda;5142;Nourriture;2517;Millet et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;8;Antigua-et-Barbuda;5142;Nourriture;2518;Sorgho et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;8;Antigua-et-Barbuda;5521;Aliments pour animaux;2520;Céréales, Autres;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;8;Antigua-et-Barbuda;5142;Nourriture;2520;Céréales, Autres;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;194;Arabie saoudite;5521;Aliments pour animaux;2511;Blé et produits;2017;2017;Milliers de tonnes;221;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;194;Arabie saoudite;5142;Nourriture;2511;Blé et produits;2017;2017;Milliers de tonnes;3306;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;194;Arabie saoudite;5521;Aliments pour animaux;2807;Riz et produits;2017;2017;Milliers de tonnes;9;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;194;Arabie saoudite;5142;Nourriture;2807;Riz et produits;2017;2017;Milliers de tonnes;1740;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;194;Arabie saoudite;5521;Aliments pour animaux;2513;Orge et produits;2017;2017;Milliers de tonnes;8916;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;194;Arabie saoudite;5142;Nourriture;2513;Orge et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;194;Arabie saoudite;5521;Aliments pour animaux;2514;Maïs et produits;2017;2017;Milliers de tonnes;2118;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;194;Arabie saoudite;5142;Nourriture;2514;Maïs et produits;2017;2017;Milliers de tonnes;966;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;194;Arabie saoudite;5521;Aliments pour animaux;2516;Avoine;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;194;Arabie saoudite;5142;Nourriture;2516;Avoine;2017;2017;Milliers de tonnes;17;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;194;Arabie saoudite;5521;Aliments pour animaux;2517;Millet et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;194;Arabie saoudite;5142;Nourriture;2517;Millet et produits;2017;2017;Milliers de tonnes;23;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;194;Arabie saoudite;5521;Aliments pour animaux;2518;Sorgho et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;194;Arabie saoudite;5142;Nourriture;2518;Sorgho et produits;2017;2017;Milliers de tonnes;138;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;194;Arabie saoudite;5521;Aliments pour animaux;2520;Céréales, Autres;2017;2017;Milliers de tonnes;3;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;194;Arabie saoudite;5142;Nourriture;2520;Céréales, Autres;2017;2017;Milliers de tonnes;51;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;9;Argentine;5521;Aliments pour animaux;2511;Blé et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;9;Argentine;5142;Nourriture;2511;Blé et produits;2017;2017;Milliers de tonnes;4470;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;9;Argentine;5521;Aliments pour animaux;2807;Riz et produits;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;9;Argentine;5142;Nourriture;2807;Riz et produits;2017;2017;Milliers de tonnes;550;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;9;Argentine;5521;Aliments pour animaux;2513;Orge et produits;2017;2017;Milliers de tonnes;29;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;9;Argentine;5521;Aliments pour animaux;2514;Maïs et produits;2017;2017;Milliers de tonnes;18040;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;9;Argentine;5142;Nourriture;2514;Maïs et produits;2017;2017;Milliers de tonnes;516;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;9;Argentine;5521;Aliments pour animaux;2515;Seigle et produits;2017;2017;Milliers de tonnes;52;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;9;Argentine;5521;Aliments pour animaux;2516;Avoine;2017;2017;Milliers de tonnes;470;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;9;Argentine;5142;Nourriture;2516;Avoine;2017;2017;Milliers de tonnes;56;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;9;Argentine;5521;Aliments pour animaux;2517;Millet et produits;2017;2017;Milliers de tonnes;4;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;9;Argentine;5521;Aliments pour animaux;2518;Sorgho et produits;2017;2017;Milliers de tonnes;1935;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;9;Argentine;5521;Aliments pour animaux;2520;Céréales, Autres;2017;2017;Milliers de tonnes;12;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;9;Argentine;5142;Nourriture;2520;Céréales, Autres;2017;2017;Milliers de tonnes;32;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;1;Arménie;5521;Aliments pour animaux;2511;Blé et produits;2017;2017;Milliers de tonnes;105;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;1;Arménie;5142;Nourriture;2511;Blé et produits;2017;2017;Milliers de tonnes;428;Im;Données de la FAO basées sur une méthodologie d'imputation
